RESULTADOS,id_categoria,instancia,nro_partido,id_x,nombre_jugador_x,,dif_ranking,new_rank,id_b,bombre_jugador_b,rating_b,dif_rating_b,nuevo_rating_b,set_1_x,set_1_y,set_2_x,set_2_y,set_3_x,set_3_y,set_4_x,set_4_y,set_5_x,set_5_y,res_x,res_y,fecha,mesa,hora
143,199,204,2,1084,"SAVANCO, MARCOS",1391.0,-26.0,1365.0,436,"MARINI, JOAQUIN",1193.5,26.0,1219.5,9,11,10,12,11,8,4,11,0,0,1,3,2019-08-25,4,13.00
143,199,204,3,687,WINCKELMANN ERIK GABRIEL,1071.0,-8.0,1063.0,436,"MARINI, JOAQUIN",1219.5,8.0,1227.5,6,11,6,11,6,11,0,0,0,0,0,3,2019-08-25,4,13.00
143,199,204,4,437,"MARINI, SANTIAGO",1561.0,-26.0,1535.0,1084,"SAVANCO, MARCOS",1365.0,26.0,1391.0,5,11,11,4,9,11,12,10,5,11,2,3,2019-08-25,4,13.00
143,199,204,5,437,"MARINI, SANTIAGO",1535.0,4.0,1539.0,436,"MARINI, JOAQUIN",1227.5,-4.0,1223.5,11,8,7,11,7,11,11,1,11,5,3,2,2019-08-25,4,13.00
143,199,204,6,1084,"SAVANCO, MARCOS",1391.0,4.0,1395.0,687,WINCKELMANN ERIK GABRIEL,1063.0,-4.0,1059.0,11,7,11,6,11,6,0,0,0,0,3,0,2019-08-25,4,13.00
143,199,501,1,456,"PICHOT, DANIEL",1706.5,4.0,1710.5,792,BORTNIK DAVID,1358.5,-4.0,1354.5,0,0,0,0,0,0,0,0,0,0,4,0,2019-08-25,1,16.30
143,199,501,2,437,"MARINI, SANTIAGO",1539.0,-9.0,1530.0,1073,"JANG, LUCIANO",1637.5,9.0,1646.5,0,0,0,0,0,0,0,0,0,0,2,4,2019-08-25,2,16.30
143,199,501,3,436,"MARINI, JOAQUIN",1223.5,-7.0,1216.5,3530,SOLANO JONATHAN JES˙S,1386.0,7.0,1393.0,0,0,0,0,0,0,0,0,0,0,1,4,2019-08-25,3,16.30
143,199,501,4,855,"SANCHEZ, CLAUDIO SEBASTIAN",1349.0,-12.0,1337.0,475,"SPINELLI, FRANCO",1365.0,12.0,1377.0,0,0,0,0,0,0,0,0,0,0,2,4,2019-08-25,4,16.30
143,199,502,1,456,"PICHOT, DANIEL",1710.5,-16.0,1694.5,1073,"JANG, LUCIANO",1646.5,16.0,1662.5,0,0,0,0,0,0,0,0,0,0,2,4,2019-08-25,1,18.00
143,199,502,2,3530,SOLANO JONATHAN JES˙S,1393.0,12.0,1405.0,475,"SPINELLI, FRANCO",1377.0,-12.0,1365.0,0,0,0,0,0,0,0,0,0,0,4,1,2019-08-25,2,18.00
143,199,503,1,1073,"JANG, LUCIANO",1662.5,6.0,1668.5,3530,SOLANO JONATHAN JES˙S,1405.0,-6.0,1399.0,0,0,0,0,0,0,0,0,0,0,4,1,2019-08-25,1,19.30
145,9,101,1,3552,ALAMO LUCILA MORENA,883.0,-11.0,872.0,3139,"GIMENEZ, MALENA",781.5,11.0,792.5,4,11,5,11,4,11,0,0,0,0,0,3,-  -,0,0.00
145,9,101,2,2603,"VALERIO, GEMMA",841.0,8.0,849.0,3947,"PERALTA, JULIETA",900.0,-8.0,892.0,11,8,11,6,11,5,0,0,0,0,3,0,-  -,0,0.00
145,9,101,3,3139,"GIMENEZ, MALENA",792.5,11.0,803.5,3947,"PERALTA, JULIETA",892.0,-11.0,881.0,11,4,11,4,11,5,0,0,0,0,3,0,-  -,0,0.00
145,9,101,4,3552,ALAMO LUCILA MORENA,872.0,-6.0,866.0,2603,"VALERIO, GEMMA",849.0,6.0,855.0,3,11,3,11,1,11,0,0,0,0,0,3,-  -,0,0.00
145,9,101,5,3552,ALAMO LUCILA MORENA,866.0,-6.0,860.0,3947,"PERALTA, JULIETA",881.0,6.0,887.0,5,11,6,11,5,11,0,0,0,0,0,3,-  -,0,0.00
145,9,101,6,2603,"VALERIO, GEMMA",855.0,-8.0,847.0,3139,"GIMENEZ, MALENA",803.5,8.0,811.5,5,11,6,11,11,13,0,0,0,0,0,3,-  -,0,0.00
145,11,101,1,2973,"JANDULA, AMBAR",904.0,6.0,910.0,3943,"BRITO, LOLA",900.0,-6.0,894.0,11,0,11,2,11,2,0,0,0,0,3,0,-  -,0,0.00
145,11,101,2,2973,"JANDULA, AMBAR",910.0,5.0,915.0,3369,"LOPEZ AUAT, MALENA",839.0,-5.0,834.0,11,3,7,11,11,9,11,4,0,0,3,1,-  -,0,0.00
145,11,101,3,3369,"LOPEZ AUAT, MALENA",834.0,8.0,842.0,3943,"BRITO, LOLA",894.0,-8.0,886.0,11,6,11,4,11,4,0,0,0,0,3,0,-  -,0,0.00
145,11,102,1,3838,"TREJO, MORENA",893.0,5.0,898.0,3771,"ZAMORA, JAZMIN",841.0,-5.0,836.0,14,16,13,11,11,4,11,7,0,0,3,1,-  -,0,0.00
145,11,102,2,3838,"TREJO, MORENA",898.0,4.5,902.5,3139,"GIMENEZ, MALENA",811.5,-4.5,807.0,11,8,11,7,11,8,0,0,0,0,3,0,-  -,0,0.00
145,11,102,3,3139,"GIMENEZ, MALENA",807.0,-5.5,801.5,3771,"ZAMORA, JAZMIN",836.0,5.5,841.5,3,11,9,11,11,9,5,11,0,0,1,3,-  -,0,0.00
145,11,103,1,3172,"TEJERINA, JAZMÌN",855.0,-5.5,849.5,3966,"CRUZ SOSSA, LUCIANA",900.0,5.5,905.5,11,7,8,11,11,6,8,11,7,11,2,3,-  -,0,0.00
145,11,103,2,3172,"TEJERINA, JAZMÌN",849.5,6.0,855.5,3769,"TREJO, LUCIA",872.0,-6.0,866.0,11,3,11,2,11,7,0,0,0,0,3,0,-  -,0,0.00
145,11,103,3,3769,"TREJO, LUCIA",866.0,-5.5,860.5,3966,"CRUZ SOSSA, LUCIANA",905.5,5.5,911.0,8,11,3,11,5,11,0,0,0,0,0,3,-  -,0,0.00
145,11,501,1,2973,"JANDULA, AMBAR",915.0,0.0,915.0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
145,11,501,2,3771,"ZAMORA, JAZMIN",841.5,-5.0,836.5,3966,"CRUZ SOSSA, LUCIANA",911.0,5.0,916.0,0,0,0,0,0,0,0,0,0,0,0,3,-  -,0,0.00
145,11,501,3,3172,"TEJERINA, JAZMÌN",855.5,6.0,861.5,3369,"LOPEZ AUAT, MALENA",842.0,-6.0,836.0,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
145,11,501,4,0,,0.0,0.0,0.0,3838,"TREJO, MORENA",902.5,0.0,902.5,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
145,11,502,1,2973,"JANDULA, AMBAR",915.0,-6.0,909.0,3966,"CRUZ SOSSA, LUCIANA",916.0,6.0,922.0,0,0,0,0,0,0,0,0,0,0,1,3,-  -,0,0.00
145,11,502,2,3172,"TEJERINA, JAZMÌN",861.5,7.0,868.5,3838,"TREJO, MORENA",902.5,-7.0,895.5,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
145,11,503,1,3966,"CRUZ SOSSA, LUCIANA",922.0,5.0,927.0,3172,"TEJERINA, JAZMÌN",868.5,-5.0,863.5,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
145,11,601,1,3943,"BRITO, LOLA",886.0,-7.0,879.0,3769,"TREJO, LUCIA",860.5,7.0,867.5,0,0,0,0,0,0,0,0,0,0,0,3,-  -,0,0.00
145,11,601,2,0,,0.0,0.0,0.0,3139,"GIMENEZ, MALENA",801.5,0.0,801.5,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
145,11,602,1,3769,"TREJO, LUCIA",867.5,-8.0,859.5,3139,"GIMENEZ, MALENA",801.5,8.0,809.5,0,0,0,0,0,0,0,0,0,0,1,3,-  -,0,0.00
145,13,101,1,2506,"CAMPOS, TIZIANA",1097.5,3.0,1100.5,3771,"ZAMORA, JAZMIN",836.5,-3.0,833.5,11,6,11,6,11,6,0,0,0,0,3,0,-  -,0,0.00
145,13,101,2,3172,"TEJERINA, JAZMÌN",863.5,-5.0,858.5,3966,"CRUZ SOSSA, LUCIANA",927.0,5.0,932.0,6,11,14,16,7,11,0,0,0,0,0,3,-  -,0,0.00
145,13,101,3,3771,"ZAMORA, JAZMIN",833.5,-4.5,829.0,3966,"CRUZ SOSSA, LUCIANA",932.0,4.5,936.5,2,11,8,11,3,11,0,0,0,0,0,3,-  -,0,0.00
145,13,101,4,2506,"CAMPOS, TIZIANA",1100.5,3.0,1103.5,3172,"TEJERINA, JAZMÌN",858.5,-3.0,855.5,11,7,11,5,11,9,0,0,0,0,3,0,-  -,0,0.00
145,13,101,5,2506,"CAMPOS, TIZIANA",1103.5,3.5,1107.0,3966,"CRUZ SOSSA, LUCIANA",936.5,-3.5,933.0,11,8,11,2,11,7,0,0,0,0,3,0,-  -,0,0.00
145,13,101,6,3172,"TEJERINA, JAZMÌN",855.5,5.5,861.0,3771,"ZAMORA, JAZMIN",829.0,-5.5,823.5,5,11,11,4,11,2,11,9,0,0,3,1,-  -,0,0.00
145,13,102,1,3673,"MARCIAL, ALMA",979.0,4.0,983.0,3369,"LOPEZ AUAT, MALENA",836.0,-4.0,832.0,11,4,11,2,11,5,0,0,0,0,3,0,-  -,0,0.00
145,13,102,2,2973,"JANDULA, AMBAR",909.0,-11.0,898.0,2324,"CARDOZO, MILAGROS",778.5,11.0,789.5,4,11,8,11,11,9,11,13,0,0,1,3,-  -,0,0.00
145,13,102,3,3369,"LOPEZ AUAT, MALENA",832.0,-7.0,825.0,2324,"CARDOZO, MILAGROS",789.5,7.0,796.5,9,11,3,11,2,11,0,0,0,0,0,3,-  -,0,0.00
145,13,102,4,3673,"MARCIAL, ALMA",983.0,4.5,987.5,2973,"JANDULA, AMBAR",898.0,-4.5,893.5,7,11,11,6,11,9,11,4,0,0,3,1,-  -,0,0.00
145,13,102,5,3673,"MARCIAL, ALMA",987.5,3.5,991.0,2324,"CARDOZO, MILAGROS",796.5,-3.5,793.0,11,6,11,7,11,8,0,0,0,0,3,0,-  -,0,0.00
145,13,102,6,2973,"JANDULA, AMBAR",893.5,5.0,898.5,3369,"LOPEZ AUAT, MALENA",825.0,-5.0,820.0,11,5,11,3,11,5,0,0,0,0,3,0,-  -,0,0.00
145,13,501,1,2506,"CAMPOS, TIZIANA",1107.0,2.0,1109.0,2324,"CARDOZO, MILAGROS",793.0,-2.0,791.0,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
145,13,501,2,3966,"CRUZ SOSSA, LUCIANA",933.0,-5.0,928.0,3673,"MARCIAL, ALMA",991.0,5.0,996.0,0,0,0,0,0,0,0,0,0,0,0,3,-  -,0,0.00
145,13,502,1,2506,"CAMPOS, TIZIANA",1109.0,4.0,1113.0,3673,"MARCIAL, ALMA",996.0,-4.0,992.0,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
145,13,601,1,3172,"TEJERINA, JAZMÌN",861.0,5.5,866.5,3369,"LOPEZ AUAT, MALENA",820.0,-5.5,814.5,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
145,13,601,2,3771,"ZAMORA, JAZMIN",823.5,-4.5,819.0,2973,"JANDULA, AMBAR",898.5,4.5,903.0,0,0,0,0,0,0,0,0,0,0,1,3,-  -,0,0.00
145,13,602,1,3172,"TEJERINA, JAZMÌN",866.5,-5.5,861.0,2973,"JANDULA, AMBAR",903.0,5.5,908.5,0,0,0,0,0,0,0,0,0,0,2,3,-  -,0,0.00
145,14,101,1,3943,"BRITO, LOLA",879.0,-6.0,873.0,3962,"MALDONADO, ORIANA",900.0,6.0,906.0,6,11,8,11,8,11,0,0,0,0,0,3,-  -,0,0.00
145,14,101,2,3955,"ROMERO, PRISCILA",900.0,-6.0,894.0,3956,QUISPE CALANI YAQUELINA,900.0,6.0,906.0,6,11,11,9,11,9,5,11,9,11,2,3,-  -,0,0.00
145,14,101,3,3673,"MARCIAL, ALMA",992.0,4.5,996.5,3962,"MALDONADO, ORIANA",906.0,-4.5,901.5,11,3,11,2,11,1,0,0,0,0,3,0,-  -,0,0.00
145,14,101,4,3955,"ROMERO, PRISCILA",894.0,6.0,900.0,3943,"BRITO, LOLA",873.0,-6.0,867.0,3,11,9,11,11,3,11,4,11,5,3,2,-  -,0,0.00
145,14,101,5,3673,"MARCIAL, ALMA",996.5,4.5,1001.0,3956,QUISPE CALANI YAQUELINA,906.0,-4.5,901.5,11,1,11,1,11,2,0,0,0,0,3,0,-  -,0,0.00
145,14,101,6,3955,"ROMERO, PRISCILA",900.0,-6.0,894.0,3962,"MALDONADO, ORIANA",901.5,6.0,907.5,4,11,4,11,4,11,0,0,0,0,0,3,-  -,0,0.00
145,14,101,7,3673,"MARCIAL, ALMA",1001.0,4.0,1005.0,3943,"BRITO, LOLA",867.0,-4.0,863.0,11,1,11,2,11,4,0,0,0,0,3,0,-  -,0,0.00
145,14,101,8,3956,QUISPE CALANI YAQUELINA,901.5,-6.0,895.5,3962,"MALDONADO, ORIANA",907.5,6.0,913.5,3,11,1,11,0,11,0,0,0,0,0,3,-  -,0,0.00
145,14,101,9,3673,"MARCIAL, ALMA",1005.0,4.0,1009.0,3955,"ROMERO, PRISCILA",894.0,-4.0,890.0,11,1,11,1,11,1,0,0,0,0,3,0,-  -,0,0.00
145,14,101,10,3943,"BRITO, LOLA",863.0,7.0,870.0,3956,QUISPE CALANI YAQUELINA,895.5,-7.0,888.5,11,9,11,2,11,7,0,0,0,0,3,0,-  -,0,0.00
145,15,101,1,2506,"CAMPOS, TIZIANA",1113.0,2.0,1115.0,2324,"CARDOZO, MILAGROS",791.0,-2.0,789.0,11,5,11,9,11,9,0,0,0,0,3,0,-  -,0,0.00
145,15,101,2,3752,"MONTEROS, KATRINA",866.0,-7.0,859.0,2435,"KRAISMAN, MARIA FERNANDA",838.0,7.0,845.0,0,11,0,11,0,11,0,0,0,0,0,3,-  -,0,0.00
145,15,101,3,225,"HERNANDEZ, ELEA",1102.5,2.0,1104.5,2324,"CARDOZO, MILAGROS",789.0,-2.0,787.0,11,8,11,9,13,11,0,0,0,0,3,0,-  -,0,0.00
145,15,101,4,3752,"MONTEROS, KATRINA",859.0,-3.0,856.0,2506,"CAMPOS, TIZIANA",1115.0,3.0,1118.0,0,11,0,11,0,11,0,0,0,0,0,3,-  -,0,0.00
145,15,101,5,225,"HERNANDEZ, ELEA",1104.5,3.0,1107.5,2435,"KRAISMAN, MARIA FERNANDA",845.0,-3.0,842.0,11,7,11,5,11,7,0,0,0,0,3,0,-  -,0,0.00
145,15,101,6,3752,"MONTEROS, KATRINA",856.0,-8.0,848.0,2324,"CARDOZO, MILAGROS",787.0,8.0,795.0,0,11,0,11,0,11,0,0,0,0,0,3,-  -,0,0.00
145,15,101,7,225,"HERNANDEZ, ELEA",1107.5,6.0,1113.5,2506,"CAMPOS, TIZIANA",1118.0,-6.0,1112.0,9,11,11,9,11,5,5,11,11,4,3,2,-  -,0,0.00
145,15,101,8,2435,"KRAISMAN, MARIA FERNANDA",842.0,-7.0,835.0,2324,"CARDOZO, MILAGROS",795.0,7.0,802.0,9,11,2,11,1,11,0,0,0,0,0,3,-  -,0,0.00
145,15,101,9,225,"HERNANDEZ, ELEA",1113.5,3.0,1116.5,3752,"MONTEROS, KATRINA",848.0,-3.0,845.0,11,0,11,0,11,0,0,0,0,0,3,0,-  -,0,0.00
145,15,101,10,2506,"CAMPOS, TIZIANA",1112.0,3.0,1115.0,2435,"KRAISMAN, MARIA FERNANDA",835.0,-3.0,832.0,11,3,11,5,11,2,0,0,0,0,3,0,-  -,0,0.00
145,35,101,1,1566,"MURO, MYRIAM EDITH",1109.5,4.5,1114.0,559,"ZAPATERO, CARINA",1011.5,-4.5,1007.0,11,9,11,7,11,5,0,0,0,0,3,0,-  -,0,0.00
145,35,101,2,2292,"ROCHA, SOFIA",1044.0,3.0,1047.0,1489,"ZAPATERO, ESTELA MARIS",832.5,-3.0,829.5,11,7,11,9,11,5,0,0,0,0,3,0,-  -,0,0.00
145,35,101,3,559,"ZAPATERO, CARINA",1007.0,3.5,1010.5,1489,"ZAPATERO, ESTELA MARIS",829.5,-3.5,826.0,11,8,7,11,11,13,11,5,11,5,3,2,-  -,0,0.00
145,35,101,4,1566,"MURO, MYRIAM EDITH",1114.0,5.0,1119.0,2292,"ROCHA, SOFIA",1047.0,-5.0,1042.0,11,8,11,6,11,4,0,0,0,0,3,0,-  -,0,0.00
145,35,101,5,1566,"MURO, MYRIAM EDITH",1119.0,3.0,1122.0,1489,"ZAPATERO, ESTELA MARIS",826.0,-3.0,823.0,11,2,11,8,11,2,0,0,0,0,3,0,-  -,0,0.00
145,35,101,6,2292,"ROCHA, SOFIA",1042.0,5.5,1047.5,559,"ZAPATERO, CARINA",1010.5,-5.5,1005.0,12,10,11,2,11,3,0,0,0,0,3,0,-  -,0,0.00
145,50,101,1,1566,"MURO, MYRIAM EDITH",1122.0,3.0,1125.0,552,"OCHOA, YOLANDA",833.0,-3.0,830.0,11,4,11,5,11,5,0,0,0,0,3,0,-  -,0,0.00
145,50,101,2,2292,"ROCHA, SOFIA",1047.5,3.0,1050.5,1489,"ZAPATERO, ESTELA MARIS",823.0,-3.0,820.0,11,4,11,4,14,12,0,0,0,0,3,0,-  -,0,0.00
145,50,101,3,552,"OCHOA, YOLANDA",830.0,6.0,836.0,1489,"ZAPATERO, ESTELA MARIS",820.0,-6.0,814.0,11,7,11,5,11,8,0,0,0,0,3,0,-  -,0,0.00
145,50,101,4,1566,"MURO, MYRIAM EDITH",1125.0,4.5,1129.5,2292,"ROCHA, SOFIA",1050.5,-4.5,1046.0,11,3,12,10,11,9,0,0,0,0,3,0,-  -,0,0.00
145,50,101,5,1566,"MURO, MYRIAM EDITH",1129.5,2.0,1131.5,1489,"ZAPATERO, ESTELA MARIS",814.0,-2.0,812.0,11,5,11,1,11,3,0,0,0,0,3,0,-  -,0,0.00
145,50,101,6,2292,"ROCHA, SOFIA",1046.0,3.0,1049.0,552,"OCHOA, YOLANDA",836.0,-3.0,833.0,11,2,11,6,11,4,0,0,0,0,3,0,-  -,0,0.00
145,60,101,1,278,"ALVAREZ, ALICIA",1013.0,4.0,1017.0,3959,"BRAVO, JULIA EMILIA",900.0,-4.0,896.0,11,3,11,2,11,4,0,0,0,0,3,0,-  -,0,0.00
145,60,101,2,278,"ALVAREZ, ALICIA",1017.0,3.5,1020.5,552,"OCHOA, YOLANDA",833.0,-3.5,829.5,11,6,12,10,11,9,0,0,0,0,3,0,-  -,0,0.00
145,60,101,3,552,"OCHOA, YOLANDA",829.5,8.0,837.5,3959,"BRAVO, JULIA EMILIA",896.0,-8.0,888.0,11,5,11,5,11,4,0,0,0,0,3,0,-  -,0,0.00
145,60,102,1,3144,"NIETO, LUISA",849.5,-5.0,844.5,3964,PACHECO MARIA INES,900.0,5.0,905.0,9,11,11,9,9,11,11,4,2,11,2,3,-  -,0,0.00
145,60,102,2,3144,"NIETO, LUISA",844.5,-11.0,833.5,109,"FERRARIS, ANA MARIA",701.5,11.0,712.5,3,11,4,11,8,11,0,0,0,0,0,3,-  -,0,0.00
145,60,102,3,109,"FERRARIS, ANA MARIA",712.5,13.0,725.5,3964,PACHECO MARIA INES,905.0,-13.0,892.0,11,6,11,2,11,4,0,0,0,0,3,0,-  -,0,0.00
145,60,103,1,2312,"MONTEMAYOR, TEREZA",847.0,-5.0,842.0,3958,ROSA DEL VALLE MORALES,900.0,5.0,905.0,9,11,11,7,8,11,11,2,4,11,2,3,-  -,0,0.00
145,60,103,2,2312,"MONTEMAYOR, TEREZA",842.0,5.0,847.0,2336,"GARCIA, MARIA JOSE",785.0,-5.0,780.0,11,7,11,8,11,6,0,0,0,0,3,0,-  -,0,0.00
145,60,103,3,2336,"GARCIA, MARIA JOSE",780.0,-4.0,776.0,3958,ROSA DEL VALLE MORALES,905.0,4.0,909.0,2,11,11,9,10,12,7,11,0,0,1,3,-  -,0,0.00
145,60,501,1,278,"ALVAREZ, ALICIA",1020.5,0.0,1020.5,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
145,60,501,2,3958,ROSA DEL VALLE MORALES,909.0,6.0,915.0,3964,PACHECO MARIA INES,892.0,-6.0,886.0,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
145,60,501,3,2312,"MONTEMAYOR, TEREZA",847.0,-6.0,841.0,552,"OCHOA, YOLANDA",837.5,6.0,843.5,0,0,0,0,0,0,0,0,0,0,1,3,-  -,0,0.00
145,60,501,4,0,,0.0,0.0,0.0,109,"FERRARIS, ANA MARIA",725.5,0.0,725.5,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
145,60,502,1,278,"ALVAREZ, ALICIA",1020.5,4.0,1024.5,3958,ROSA DEL VALLE MORALES,915.0,-4.0,911.0,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
145,60,502,2,552,"OCHOA, YOLANDA",843.5,4.0,847.5,109,"FERRARIS, ANA MARIA",725.5,-4.0,721.5,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
145,60,503,1,278,"ALVAREZ, ALICIA",1024.5,3.5,1028.0,552,"OCHOA, YOLANDA",847.5,-3.5,844.0,0,0,0,0,0,0,0,0,0,0,3,1,-  -,0,0.00
145,60,601,1,3959,"BRAVO, JULIA EMILIA",888.0,-8.0,880.0,3144,"NIETO, LUISA",833.5,8.0,841.5,0,0,0,0,0,0,0,0,0,0,0,3,-  -,0,0.00
145,60,601,2,0,,0.0,0.0,0.0,2336,"GARCIA, MARIA JOSE",776.0,0.0,776.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
145,60,602,1,3144,"NIETO, LUISA",841.5,-8.0,833.5,2336,"GARCIA, MARIA JOSE",776.0,8.0,784.0,0,0,0,0,0,0,0,0,0,0,2,3,-  -,0,0.00
145,70,101,1,278,"ALVAREZ, ALICIA",1028.0,2.0,1030.0,109,"FERRARIS, ANA MARIA",721.5,-2.0,719.5,11,6,11,8,13,11,0,0,0,0,3,0,-  -,0,0.00
145,70,101,2,278,"ALVAREZ, ALICIA",1030.0,3.5,1033.5,2312,"MONTEMAYOR, TEREZA",841.0,-3.5,837.5,11,4,11,7,11,7,0,0,0,0,3,0,-  -,0,0.00
145,70,101,3,2312,"MONTEMAYOR, TEREZA",837.5,4.0,841.5,109,"FERRARIS, ANA MARIA",719.5,-4.0,715.5,11,7,11,7,2,11,11,7,0,0,3,1,-  -,0,0.00
145,70,102,1,1756,"DIAZ, ANGELICA",881.0,-5.5,875.5,3958,ROSA DEL VALLE MORALES,911.0,5.5,916.5,11,9,12,14,11,9,8,11,7,11,2,3,-  -,0,0.00
145,70,102,2,1756,"DIAZ, ANGELICA",875.5,6.0,881.5,594,HELGUERA CARLOTA,851.5,-6.0,845.5,11,6,11,9,11,8,0,0,0,0,3,0,-  -,0,0.00
145,70,102,3,594,HELGUERA CARLOTA,845.5,8.0,853.5,3958,ROSA DEL VALLE MORALES,916.5,-8.0,908.5,11,7,11,2,13,11,0,0,0,0,3,0,-  -,0,0.00
145,70,501,1,278,"ALVAREZ, ALICIA",1033.5,3.5,1037.0,594,HELGUERA CARLOTA,853.5,-3.5,850.0,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
145,70,501,2,2312,"MONTEMAYOR, TEREZA",841.5,-5.5,836.0,1756,"DIAZ, ANGELICA",881.5,5.5,887.0,0,0,0,0,0,0,0,0,0,0,0,3,-  -,0,0.00
145,70,502,1,278,"ALVAREZ, ALICIA",1037.0,3.5,1040.5,1756,"DIAZ, ANGELICA",887.0,-3.5,883.5,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
145,70,601,1,109,"FERRARIS, ANA MARIA",715.5,1.0,716.5,3781,"MORALES, ROSA DEL VALLE",0.0,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,-  -,0,0.00
145,99,201,1,562,"ZAPATERO HEIT, DANIELA",1440.0,2.0,1442.0,2308,"SANCHEZ, MELISA",870.0,-2.0,868.0,11,4,11,3,11,5,0,0,0,0,3,0,-  -,0,0.00
145,99,201,2,559,"ZAPATERO, CARINA",1005.0,7.0,1012.0,3147,"SOTO, ELIABETH",852.0,-7.0,845.0,11,3,11,5,11,5,0,0,0,0,3,0,-  -,0,0.00
145,99,201,3,2308,"SANCHEZ, MELISA",868.0,12.0,880.0,3147,"SOTO, ELIABETH",845.0,-12.0,833.0,12,10,11,7,11,3,0,0,0,0,3,0,-  -,0,0.00
145,99,201,4,562,"ZAPATERO HEIT, DANIELA",1442.0,4.0,1446.0,559,"ZAPATERO, CARINA",1012.0,-4.0,1008.0,11,4,11,8,11,5,0,0,0,0,3,0,-  -,0,0.00
145,99,201,5,562,"ZAPATERO HEIT, DANIELA",1446.0,2.0,1448.0,3147,"SOTO, ELIABETH",833.0,-2.0,831.0,11,5,11,4,11,6,0,0,0,0,3,0,-  -,0,0.00
145,99,201,6,559,"ZAPATERO, CARINA",1008.0,8.0,1016.0,2308,"SANCHEZ, MELISA",880.0,-8.0,872.0,11,6,11,4,11,8,0,0,0,0,3,0,-  -,0,0.00
145,109,101,1,3539,G√ÅMEZ CELLINO SALVADOR,808.0,9.0,817.0,3963,"VERGARA, LUCAS",900.0,-9.0,891.0,11,4,11,1,11,5,0,0,0,0,3,0,-  -,0,0.00
145,109,101,2,3539,G√ÅMEZ CELLINO SALVADOR,817.0,-3.5,813.5,2702,"LOPEZ DIAZ, BENJAMIN",1001.5,3.5,1005.0,3,11,6,11,7,11,0,0,0,0,0,3,-  -,0,0.00
145,109,101,3,2702,"LOPEZ DIAZ, BENJAMIN",1005.0,4.0,1009.0,3963,"VERGARA, LUCAS",891.0,-4.0,887.0,11,2,11,1,11,4,0,0,0,0,3,0,-  -,0,0.00
145,109,102,1,3746,"SOLBES, MARIANO",879.0,6.0,885.0,3953,"L√ìPEZ, JUAN MARTIN",900.0,-6.0,894.0,11,8,11,3,11,3,0,0,0,0,3,0,-  -,0,0.00
145,109,102,2,3746,"SOLBES, MARIANO",885.0,5.5,890.5,3133,"VIDES BAU, AUGUSTO",850.0,-5.5,844.5,15,13,11,7,11,3,0,0,0,0,3,0,-  -,0,0.00
145,109,102,3,3133,"VIDES BAU, AUGUSTO",844.5,-5.0,839.5,3953,"L√ìPEZ, JUAN MARTIN",894.0,5.0,899.0,8,11,4,11,7,11,0,0,0,0,0,3,-  -,0,0.00
145,109,103,1,3534,"BENITEZ, EMANUEL JULI·N",877.0,6.0,883.0,3948,"MOLINA, BENJAMÌN",900.0,-6.0,894.0,11,2,11,6,11,6,0,0,0,0,3,0,-  -,0,0.00
145,109,103,2,3534,"BENITEZ, EMANUEL JULI·N",883.0,5.5,888.5,3766,"VARELA, FEDERICO",852.0,-5.5,846.5,11,5,11,6,13,11,0,0,0,0,3,0,-  -,0,0.00
145,109,103,3,3766,"VARELA, FEDERICO",846.5,7.0,853.5,3948,"MOLINA, BENJAMÌN",894.0,-7.0,887.0,13,11,14,16,7,11,11,7,11,6,3,2,-  -,0,0.00
145,109,501,1,2702,"LOPEZ DIAZ, BENJAMIN",1009.0,0.0,1009.0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,-  -,0,0.00
145,109,501,2,3953,"L√ìPEZ, JUAN MARTIN",899.0,6.0,905.0,3534,"BENITEZ, EMANUEL JULI·N",888.5,-6.0,882.5,0,0,0,0,0,0,0,0,0,0,3,2,-  -,0,0.00
